"StratumID","SecondaryStratumID","DistributionTypeID","ExternalVariableTypeID","year","Value"
"Wet","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Wet","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Wet","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2013,0
"Wet","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2013,0
"Wet","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2013,0
"Dry","Kaho'olawe","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Dry","Kaho'olawe","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Dry","Kaho'olawe","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Dry","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Dry","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Dry","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Dry","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2013,0
"Dry","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2013,0
"Dry","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2013,0
"Mesic","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Mesic","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Mesic","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Mesic","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2013,0
"Mesic","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2013,0
"Mesic","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2013,0
"Wet","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Wet","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Wet","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Wet","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2013,0
"Wet","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2013,0
"Dry","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Dry","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Dry","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Dry","Lana'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2013,0
"Mesic","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Mesic","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Mesic","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Wet","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Wet","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Wet","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Dry","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Dry","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Dry","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Dry","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2013,0
"Dry","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2013,0
"Mesic","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Mesic","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Mesic","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Mesic","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2013,0
"Mesic","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2013,0
"Wet","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Wet","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Wet","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Wet","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2013,0
"Dry","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Dry","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Dry","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Dry","Moloka'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2013,0
"Dry","Moloka'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2013,0
"Mesic","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Mesic","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Mesic","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Mesic","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2013,0
"Wet","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2013,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0.00622222222222222
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0.00103680663556247
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2013,0
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2013,0
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2013,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2013,0.000376860749952892
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0.01953125
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2013,0
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2013,0.00694444444444444
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2013,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2013,0
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2013,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2013,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2013,0
"Dry","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Dry","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0.00448356027897708
"Dry","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0.00033698399326032
"Dry","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2014,0
"Dry","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2014,0
"Dry","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2014,0
"Mesic","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Mesic","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Mesic","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Mesic","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2014,0
"Mesic","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2014,0
"Mesic","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2014,0
"Wet","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2014,0.000275482093663912
"Wet","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0.000965872504829363
"Wet","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0.00272479564032698
"Wet","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2014,0
"Wet","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2014,0.000864055299539171
"Wet","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2014,0
"Dry","Kaho'olawe","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Dry","Kaho'olawe","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Dry","Kaho'olawe","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Dry","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Dry","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Dry","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Dry","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2014,0
"Dry","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2014,0
"Dry","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2014,0
"Mesic","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Mesic","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Mesic","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Mesic","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2014,0
"Mesic","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2014,0
"Mesic","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2014,0
"Wet","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Wet","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Wet","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Wet","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2014,0
"Wet","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2014,0
"Dry","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Dry","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Dry","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Dry","Lana'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2014,0
"Mesic","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Mesic","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Mesic","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Wet","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Wet","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Wet","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Dry","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Dry","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Dry","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Dry","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2014,0.00389711613406079
"Dry","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2014,0
"Mesic","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Mesic","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Mesic","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Mesic","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2014,0
"Mesic","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2014,0
"Wet","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Wet","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Wet","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Wet","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2014,0
"Dry","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Dry","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Dry","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Dry","Moloka'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2014,0
"Dry","Moloka'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2014,0
"Mesic","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Mesic","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Mesic","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Mesic","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2014,0
"Wet","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2014,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2014,0.000664893617021277
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0.00266666666666667
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0.00622083981337481
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2014,0.0375
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2014,0
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2014,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2014,0.00717703349282297
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2014,0
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2014,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2014,0
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2014,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2014,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2014,0
"Dry","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2015,0.00119161105815062
"Dry","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0.00857965238569689
"Dry","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0.00033698399326032
"Dry","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2015,0
"Dry","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2015,0.0309278350515464
"Dry","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2015,0
"Mesic","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2015,0
"Mesic","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0
"Mesic","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0
"Mesic","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2015,0
"Mesic","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2015,0
"Mesic","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2015,0
"Wet","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2015,0.00104071013161922
"Wet","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0.00160978750804894
"Wet","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0.0121102028458977
"Wet","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2015,0
"Wet","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2015,0.00259216589861751
"Wet","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2015,0
"Dry","Kaho'olawe","Historical Rate: Fire Forest","Historical Year: Fire",2015,0
"Dry","Kaho'olawe","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0
"Dry","Kaho'olawe","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0
"Dry","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2015,0
"Dry","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0.00551470588235294
"Dry","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0.00783801436969301
"Dry","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2015,0
"Dry","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2015,0.0169371912491179
"Dry","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2015,0
"Mesic","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2015,0.000399440782903934
"Mesic","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0.001194743130227
"Mesic","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0
"Mesic","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2015,0
"Mesic","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2015,0.00399467376830892
"Mesic","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2015,0
"Wet","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2015,0
"Wet","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0
"Wet","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0
"Wet","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2015,0
"Wet","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2015,0
"Dry","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2015,0
"Dry","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0
"Dry","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0
"Dry","Lana'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2015,0
"Mesic","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2015,0
"Mesic","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0
"Mesic","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0
"Wet","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2015,0
"Wet","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0
"Wet","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0
"Dry","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2015,0.000922934933087217
"Dry","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0.001585414189457
"Dry","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0
"Dry","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2015,0.0109119251753702
"Dry","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2015,0
"Mesic","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2015,0
"Mesic","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0
"Mesic","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0
"Mesic","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2015,0
"Mesic","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2015,0
"Wet","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2015,0
"Wet","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0
"Wet","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0
"Wet","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2015,0
"Dry","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2015,0
"Dry","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0
"Dry","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0
"Dry","Moloka'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2015,0
"Dry","Moloka'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2015,0
"Mesic","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2015,0
"Mesic","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0
"Mesic","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0
"Mesic","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2015,0
"Wet","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2015,0
"Wet","Moloka'i","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0
"Wet","Moloka'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0
"Wet","Moloka'i","Historical Rate: Fire Plantation","Historical Year: Fire",2015,0
"Dry","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2015,0
"Dry","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0.00888888888888889
"Dry","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0.00570243649559357
"Dry","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2015,0
"Dry","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2015,0.00194931773879142
"Dry","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2015,0
"Mesic","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2015,0.000188430374976446
"Mesic","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0
"Mesic","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0
"Mesic","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2015,0.00956937799043062
"Mesic","O'ahu","Historical Rate: Fire Agriculture","Historical Year: Fire",2015,0
"Mesic","O'ahu","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2015,0
"Wet","O'ahu","Historical Rate: Fire Forest","Historical Year: Fire",2015,0.00466079751424133
"Wet","O'ahu","Historical Rate: Fire Grassland","Historical Year: Fire",2015,0
"Wet","O'ahu","Historical Rate: Fire Shrubland","Historical Year: Fire",2015,0
"Wet","O'ahu","Historical Rate: Fire Plantation","Historical Year: Fire",2015,0
"Dry","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2016,0.000238322211630124
"Dry","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0.00182663566921289
"Dry","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0.00109519797809604
"Dry","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2016,0
"Dry","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2016,0
"Dry","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2016,0
"Mesic","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2016,0
"Mesic","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0
"Mesic","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0
"Mesic","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2016,0
"Mesic","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2016,0
"Mesic","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2016,0
"Wet","Hawai'i","Historical Rate: Fire Forest","Historical Year: Fire",2016,0
"Wet","Hawai'i","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0
"Wet","Hawai'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0
"Wet","Hawai'i","Historical Rate: Fire Plantation","Historical Year: Fire",2016,0
"Wet","Hawai'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2016,0
"Wet","Hawai'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2016,0
"Dry","Kaho'olawe","Historical Rate: Fire Forest","Historical Year: Fire",2016,0
"Dry","Kaho'olawe","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0
"Dry","Kaho'olawe","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0
"Dry","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2016,0.00150829562594268
"Dry","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0
"Dry","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0
"Dry","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2016,0
"Dry","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2016,0.00141143260409315
"Dry","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2016,0
"Mesic","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2016,0
"Mesic","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0
"Mesic","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0
"Mesic","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2016,0
"Mesic","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2016,0
"Mesic","Kaua'i","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2016,0
"Wet","Kaua'i","Historical Rate: Fire Forest","Historical Year: Fire",2016,0
"Wet","Kaua'i","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0
"Wet","Kaua'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0
"Wet","Kaua'i","Historical Rate: Fire Plantation","Historical Year: Fire",2016,0
"Wet","Kaua'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2016,0
"Dry","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2016,0
"Dry","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0
"Dry","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0
"Dry","Lana'i","Historical Rate: Fire Agriculture","Historical Year: Fire",2016,0
"Mesic","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2016,0
"Mesic","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0
"Mesic","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0
"Wet","Lana'i","Historical Rate: Fire Forest","Historical Year: Fire",2016,0
"Wet","Lana'i","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0
"Wet","Lana'i","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0
"Dry","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2016,0.00415320719889248
"Dry","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0.13991280221958
"Dry","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0.0944625407166124
"Dry","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2016,0.0140296180826189
"Dry","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2016,0
"Mesic","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2016,0
"Mesic","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0.010989010989011
"Mesic","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0
"Mesic","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2016,0
"Mesic","Maui","Historical Rate: Fire WoodyCrop","Historical Year: Fire",2016,0
"Wet","Maui","Historical Rate: Fire Forest","Historical Year: Fire",2016,0
"Wet","Maui","Historical Rate: Fire Grassland","Historical Year: Fire",2016,0
"Wet","Maui","Historical Rate: Fire Shrubland","Historical Year: Fire",2016,0
"Wet","Maui","Historical Rate: Fire Agriculture","Historical Year: Fire",2016,0
"Dry","Moloka'i","Historical Rate: Fire Forest","Historical Year: Fire",2016,0
